,Unit Id,Grand total,Black total,Hispanic total,Grand total women,Year,UNITID,HRTOTLT,DVHRBKT,DVHRHST,HRBKAAT,HRTOTLW,HRHISPT
147719,233541.0,196.0,5.0,3.0,99.0,2006,,,,,,,
147775,233611.0,37.0,0.0,2.0,22.0,2006,,,,,,,
147822,233639.0,84.0,13.0,0.0,39.0,2006,,,,,,,
147875,233648.0,69.0,1.0,0.0,42.0,2006,,,,,,,
147923,233718.0,99.0,0.0,2.0,43.0,2006,,,,,,,
147977,233754.0,108.0,12.0,1.0,48.0,2006,,,,,,,
148028,233772.0,356.0,44.0,7.0,199.0,2006,,,,,,,
148082,233842.0,26.0,3.0,1.0,15.0,2006,,,,,,,
148127,233897.0,95.0,1.0,0.0,60.0,2006,,,,,,,
148174,233903.0,47.0,0.0,1.0,18.0,2006,,,,,,,
148218,233912.0,54.0,0.0,0.0,28.0,2006,,,,,,,
148259,233921.0,2134.0,58.0,46.0,1486.0,2006,,,,,,,
148329,233949.0,88.0,1.0,0.0,34.0,2006,,,,,,,
148377,234030.0,2072.0,122.0,34.0,1211.0,2006,,,,,,,
148452,234076.0,2140.0,80.0,29.0,1471.0,2006,,,,,,,
148517,234085.0,116.0,2.0,0.0,97.0,2006,,,,,,,
148577,234137.0,20.0,18.0,0.0,15.0,2006,,,,,,,
148612,234155.0,281.0,118.0,1.0,172.0,2006,,,,,,,
148678,234164.0,74.0,51.0,0.0,39.0,2006,,,,,,,
148728,234173.0,85.0,2.0,3.0,50.0,2006,,,,,,,
148776,234207.0,248.0,11.0,4.0,162.0,2006,,,,,,,
148833,234216.0,19.0,7.0,1.0,11.0,2006,,,,,,,
148865,234377.0,38.0,1.0,0.0,11.0,2006,,,,,,,
148905,234492.0,54.0,1.0,0.0,36.0,2006,,,,,,,
148946,234669.0,162.0,6.0,3.0,74.0,2006,,,,,,,
148996,234696.0,65.0,1.0,0.0,31.0,2006,,,,,,,
149042,234711.0,55.0,1.0,2.0,36.0,2006,,,,,,,
149085,234827.0,419.0,6.0,15.0,257.0,2006,,,,,,,
149147,234845.0,53.0,0.0,0.0,29.0,2006,,,,,,,
149195,234915.0,27.0,0.0,0.0,12.0,2006,,,,,,,
149239,234933.0,177.0,1.0,4.0,79.0,2006,,,,,,,
149290,234951.0,91.0,4.0,1.0,37.0,2006,,,,,,,
149335,234979.0,121.0,2.0,6.0,60.0,2006,,,,,,,
149380,235024.0,55.0,3.0,1.0,30.0,2006,,,,,,,
149423,235097.0,427.0,12.0,13.0,229.0,2006,,,,,,,
149486,235103.0,142.0,4.0,6.0,64.0,2006,,,,,,,
149537,235149.0,129.0,1.0,4.0,54.0,2006,,,,,,,
149586,235167.0,158.0,8.0,10.0,80.0,2006,,,,,,,
149640,235237.0,100.0,2.0,6.0,50.0,2006,,,,,,,
149690,235316.0,357.0,2.0,6.0,229.0,2006,,,,,,,
149759,235334.0,62.0,0.0,2.0,39.0,2006,,,,,,,
149808,235343.0,130.0,2.0,5.0,73.0,2006,,,,,,,
149852,235422.0,53.0,0.0,4.0,21.0,2006,,,,,,,
149900,235431.0,124.0,10.0,2.0,60.0,2006,,,,,,,
149947,235510.0,11.0,0.0,1.0,9.0,2006,,,,,,,
149975,235529.0,11.0,0.0,0.0,9.0,2006,,,,,,,
150008,235547.0,69.0,1.0,1.0,25.0,2006,,,,,,,
150067,235671.0,136.0,5.0,4.0,77.0,2006,,,,,,,
150117,235699.0,63.0,1.0,3.0,30.0,2006,,,,,,,
150165,235750.0,79.0,1.0,2.0,48.0,2006,,,,,,,
150215,235769.0,14.0,1.0,1.0,9.0,2006,,,,,,,
150253,236072.0,85.0,8.0,5.0,35.0,2006,,,,,,,
150304,236133.0,50.0,1.0,0.0,29.0,2006,,,,,,,
150355,236188.0,115.0,6.0,1.0,60.0,2006,,,,,,,
150401,236230.0,235.0,2.0,7.0,128.0,2006,,,,,,,
150460,236258.0,56.0,0.0,2.0,33.0,2006,,,,,,,
150508,236328.0,238.0,5.0,7.0,127.0,2006,,,,,,,
150560,236382.0,74.0,1.0,3.0,45.0,2006,,,,,,,
150601,236452.0,70.0,2.0,2.0,44.0,2006,,,,,,,
150639,236504.0,72.0,2.0,4.0,43.0,2006,,,,,,,
150690,236513.0,149.0,10.0,10.0,81.0,2006,,,,,,,
150744,236577.0,187.0,5.0,4.0,111.0,2006,,,,,,,
150802,236595.0,445.0,19.0,15.0,224.0,2006,,,,,,,
150866,236610.0,150.0,6.0,4.0,63.0,2006,,,,,,,
150919,236638.0,124.0,0.0,6.0,49.0,2006,,,,,,,
150966,236656.0,92.0,1.0,4.0,46.0,2006,,,,,,,
151007,236692.0,194.0,1.0,5.0,109.0,2006,,,,,,,
151054,236708.0,176.0,2.0,3.0,82.0,2006,,,,,,,
151103,236753.0,137.0,3.0,5.0,64.0,2006,,,,,,,
151159,236887.0,120.0,2.0,2.0,70.0,2006,,,,,,,
151211,236896.0,126.0,2.0,1.0,80.0,2006,,,,,,,
151253,236939.0,1898.0,12.0,41.0,1116.0,2006,,,,,,,
151326,236948.0,3390.0,62.0,105.0,2137.0,2006,,,,,,,
151398,236975.0,72.0,0.0,6.0,37.0,2006,,,,,,,
151436,236993.0,4.0,0.0,0.0,1.0,2006,,,,,,,
151462,237011.0,520.0,5.0,13.0,312.0,2006,,,,,,,
151523,237039.0,72.0,1.0,2.0,33.0,2006,,,,,,,
151568,237057.0,154.0,6.0,3.0,88.0,2006,,,,,,,
151623,237066.0,127.0,0.0,3.0,75.0,2006,,,,,,,
151675,237109.0,119.0,1.0,7.0,50.0,2006,,,,,,,
151716,237118.0,63.0,0.0,1.0,28.0,2006,,,,,,,
151752,237136.0,13.0,0.0,0.0,9.0,2006,,,,,,,
151785,237154.0,96.0,3.0,0.0,34.0,2006,,,,,,,
151829,237181.0,53.0,0.0,0.0,38.0,2006,,,,,,,
151876,237215.0,77.0,4.0,1.0,42.0,2006,,,,,,,
151930,237312.0,79.0,2.0,1.0,33.0,2006,,,,,,,
151981,237330.0,101.0,0.0,2.0,54.0,2006,,,,,,,
152031,237358.0,44.0,0.0,0.0,22.0,2006,,,,,,,
152075,237367.0,236.0,5.0,0.0,121.0,2006,,,,,,,
152137,237385.0,58.0,0.0,0.0,38.0,2006,,,,,,,
152185,237437.0,21.0,0.0,0.0,3.0,2006,,,,,,,
152214,237525.0,676.0,24.0,13.0,424.0,2006,,,,,,,
152278,237604.0,8.0,0.0,0.0,4.0,2006,,,,,,,
152304,237640.0,30.0,0.0,0.0,21.0,2006,,,,,,,
152345,237686.0,86.0,1.0,1.0,45.0,2006,,,,,,,
152394,237701.0,40.0,0.0,1.0,21.0,2006,,,,,,,
152443,237783.0,12.0,0.0,0.0,7.0,2006,,,,,,,
152484,237792.0,140.0,5.0,2.0,77.0,2006,,,,,,,
152542,237817.0,77.0,1.0,0.0,30.0,2006,,,,,,,
152588,237880.0,46.0,1.0,0.0,26.0,2006,,,,,,,
152637,237899.0,129.0,19.0,1.0,75.0,2006,,,,,,,
152690,237932.0,99.0,1.0,2.0,60.0,2006,,,,,,,
152740,237950.0,102.0,4.0,0.0,63.0,2006,,,,,,,
152794,237969.0,71.0,1.0,0.0,38.0,2006,,,,,,,
152838,237987.0,7.0,0.0,0.0,1.0,2006,,,,,,,
152860,238014.0,58.0,0.0,1.0,20.0,2006,,,,,,,
152901,238032.0,1618.0,32.0,26.0,1065.0,2006,,,,,,,
152974,238078.0,78.0,0.0,2.0,45.0,2006,,,,,,,
153029,238193.0,112.0,4.0,2.0,27.0,2006,,,,,,,
153082,238263.0,415.0,13.0,13.0,205.0,2006,,,,,,,
153120,238324.0,16.0,0.0,0.0,0.0,2006,,,,,,,
153153,238333.0,127.0,5.0,3.0,72.0,2006,,,,,,,
153211,238397.0,97.0,2.0,2.0,44.0,2006,,,,,,,
153250,238430.0,98.0,3.0,1.0,37.0,2006,,,,,,,
153304,238458.0,117.0,1.0,1.0,63.0,2006,,,,,,,
153344,238476.0,135.0,1.0,4.0,86.0,2006,,,,,,,
153384,238616.0,95.0,3.0,2.0,52.0,2006,,,,,,,
153424,238661.0,102.0,2.0,1.0,54.0,2006,,,,,,,
153475,238722.0,281.0,1.0,2.0,160.0,2006,,,,,,,
153529,238759.0,266.0,10.0,4.0,114.0,2006,,,,,,,
153568,238892.0,14.0,0.0,0.0,12.0,2006,,,,,,,
153600,238980.0,57.0,1.0,2.0,37.0,2006,,,,,,,
153647,239008.0,98.0,0.0,0.0,41.0,2006,,,,,,,
153691,239017.0,153.0,1.0,3.0,101.0,2006,,,,,,,
153746,239071.0,44.0,0.0,1.0,31.0,2006,,,,,,,
153786,239080.0,83.0,0.0,0.0,40.0,2006,,,,,,,
153829,239105.0,659.0,18.0,27.0,407.0,2006,,,,,,,
153897,239169.0,1293.0,27.0,23.0,836.0,2006,,,,,,,
153955,239220.0,93.0,0.0,0.0,39.0,2006,,,,,,,
153993,239248.0,583.0,91.0,38.0,298.0,2006,,,,,,,
154044,239309.0,33.0,1.0,1.0,19.0,2006,,,,,,,
154095,239318.0,129.0,4.0,0.0,100.0,2006,,,,,,,
154149,239372.0,143.0,3.0,0.0,67.0,2006,,,,,,,
154199,239390.0,65.0,1.0,1.0,10.0,2006,,,,,,,
154248,239424.0,8.0,0.0,0.0,8.0,2006,,,,,,,
154279,239442.0,78.0,0.0,1.0,34.0,2006,,,,,,,
154315,239460.0,149.0,0.0,1.0,70.0,2006,,,,,,,
154361,239488.0,225.0,0.0,2.0,112.0,2006,,,,,,,
154402,239503.0,27.0,0.0,0.0,20.0,2006,,,,,,,
154432,239512.0,38.0,0.0,1.0,30.0,2006,,,,,,,
154467,239628.0,53.0,0.0,1.0,30.0,2006,,,,,,,
154504,239637.0,12.0,0.0,0.0,10.0,2006,,,,,,,
154544,239716.0,109.0,1.0,1.0,70.0,2006,,,,,,,
154589,239743.0,30.0,0.0,0.0,11.0,2006,,,,,,,
154628,239910.0,96.0,0.0,0.0,37.0,2006,,,,,,,
154668,239929.0,30.0,3.0,1.0,6.0,2006,,,,,,,
154706,240055.0,290.0,6.0,4.0,180.0,2006,,,,,,,
154755,240107.0,120.0,0.0,4.0,52.0,2006,,,,,,,
154795,240116.0,241.0,1.0,0.0,110.0,2006,,,,,,,
154845,240125.0,184.0,4.0,3.0,92.0,2006,,,,,,,
154889,240170.0,209.0,0.0,0.0,89.0,2006,,,,,,,
154938,240189.0,410.0,15.0,10.0,230.0,2006,,,,,,,
154995,240198.0,148.0,0.0,0.0,73.0,2006,,,,,,,
155037,240268.0,419.0,8.0,3.0,235.0,2006,,,,,,,
155097,240277.0,177.0,1.0,8.0,105.0,2006,,,,,,,
155156,240329.0,376.0,6.0,12.0,231.0,2006,,,,,,,
155218,240338.0,62.0,0.0,0.0,44.0,2006,,,,,,,
155259,240365.0,387.0,9.0,6.0,224.0,2006,,,,,,,
155321,240374.0,171.0,7.0,11.0,94.0,2006,,,,,,,
155375,240392.0,36.0,2.0,3.0,16.0,2006,,,,,,,
155406,240417.0,309.0,5.0,8.0,177.0,2006,,,,,,,
155465,240426.0,117.0,2.0,1.0,70.0,2006,,,,,,,
155552,240444.0,3065.0,62.0,97.0,2068.0,2006,,,,,,,
155620,240453.0,1029.0,53.0,39.0,565.0,2006,,,,,,,
155685,240462.0,280.0,9.0,5.0,189.0,2006,,,,,,,
155740,240471.0,241.0,3.0,4.0,139.0,2006,,,,,,,
155797,240480.0,369.0,3.0,8.0,222.0,2006,,,,,,,
155861,240505.0,161.0,1.0,1.0,89.0,2006,,,,,,,
155910,240514.0,45.0,0.0,1.0,20.0,2006,,,,,,,
155953,240596.0,46.0,0.0,2.0,26.0,2006,,,,,,,
156004,240620.0,95.0,0.0,1.0,38.0,2006,,,,,,,
156063,240657.0,78.0,0.0,2.0,52.0,2006,,,,,,,
156106,240666.0,87.0,1.0,2.0,42.0,2006,,,,,,,
156153,240693.0,72.0,1.0,1.0,32.0,2006,,,,,,,
156201,240718.0,152.0,0.0,2.0,83.0,2006,,,,,,,
156239,240727.0,1007.0,9.0,14.0,631.0,2006,,,,,,,
156305,240736.0,86.0,3.0,0.0,49.0,2006,,,,,,,
156346,240745.0,87.0,0.0,0.0,43.0,2006,,,,,,,
156394,240754.0,184.0,2.0,4.0,109.0,2006,,,,,,,
156457,240790.0,49.0,0.0,0.0,31.0,2006,,,,,,,
156493,241100.0,29.0,0.0,29.0,10.0,2006,,,,,,,
156523,241128.0,26.0,0.0,26.0,16.0,2006,,,,,,,
156552,241191.0,39.0,0.0,39.0,19.0,2006,,,,,,,
156584,241216.0,15.0,0.0,15.0,12.0,2006,,,,,,,
156618,241225.0,53.0,0.0,50.0,15.0,2006,,,,,,,
156661,241304.0,13.0,0.0,13.0,7.0,2006,,,,,,,
156690,241331.0,22.0,0.0,22.0,11.0,2006,,,,,,,
156727,241377.0,32.0,0.0,32.0,17.0,2006,,,,,,,
156757,241386.0,16.0,0.0,16.0,12.0,2006,,,,,,,
156780,241395.0,21.0,0.0,21.0,6.0,2006,,,,,,,
156810,241410.0,192.0,0.0,184.0,87.0,2006,,,,,,,
156855,241517.0,12.0,0.0,12.0,8.0,2006,,,,,,,
156889,241614.0,5.0,0.0,5.0,1.0,2006,,,,,,,
156914,241720.0,32.0,0.0,32.0,10.0,2006,,,,,,,
156953,241739.0,95.0,0.0,92.0,27.0,2006,,,,,,,
157004,241766.0,47.0,0.0,42.0,37.0,2006,,,,,,,
157065,241836.0,18.0,0.0,18.0,8.0,2006,,,,,,,
157091,241951.0,16.0,0.0,16.0,9.0,2006,,,,,,,
157126,242042.0,44.0,0.0,44.0,16.0,2006,,,,,,,
157194,242112.0,24.0,0.0,24.0,10.0,2006,,,,,,,
157223,242121.0,13.0,0.0,13.0,4.0,2006,,,,,,,
157252,242130.0,11.0,0.0,11.0,0.0,2006,,,,,,,
157273,242149.0,15.0,0.0,15.0,4.0,2006,,,,,,,
157295,242556.0,42.0,0.0,42.0,23.0,2006,,,,,,,
157320,242565.0,40.0,0.0,40.0,18.0,2006,,,,,,,
157350,242583.0,45.0,0.0,45.0,20.0,2006,,,,,,,
157373,242617.0,135.0,0.0,135.0,61.0,2006,,,,,,,
157419,242626.0,73.0,0.0,73.0,31.0,2006,,,,,,,
157456,242635.0,87.0,0.0,87.0,40.0,2006,,,,,,,
157496,242644.0,40.0,0.0,40.0,15.0,2006,,,,,,,
157534,242653.0,223.0,0.0,223.0,100.0,2006,,,,,,,
157574,242662.0,93.0,0.0,93.0,43.0,2006,,,,,,,
157643,242680.0,41.0,0.0,41.0,18.0,2006,,,,,,,
157677,242699.0,44.0,0.0,44.0,20.0,2006,,,,,,,
157715,242705.0,101.0,0.0,101.0,56.0,2006,,,,,,,
157755,242723.0,27.0,0.0,27.0,16.0,2006,,,,,,,
157790,242972.0,35.0,0.0,35.0,14.0,2006,,,,,,,
157822,242981.0,28.0,0.0,28.0,7.0,2006,,,,,,,
157851,243072.0,78.0,0.0,78.0,29.0,2006,,,,,,,
157885,243081.0,279.0,0.0,269.0,158.0,2006,,,,,,,
157933,243106.0,144.0,0.0,142.0,63.0,2006,,,,,,,
157981,243115.0,174.0,0.0,174.0,80.0,2006,,,,,,,
158034,243133.0,249.0,0.0,249.0,115.0,2006,,,,,,,
158076,243142.0,113.0,0.0,113.0,62.0,2006,,,,,,,
158126,243151.0,151.0,0.0,144.0,87.0,2006,,,,,,,
158174,243160.0,7.0,1.0,2.0,5.0,2006,,,,,,,
158229,243179.0,273.0,0.0,264.0,126.0,2006,,,,,,,
158284,243188.0,71.0,0.0,71.0,38.0,2006,,,,,,,
158329,243197.0,900.0,1.0,791.0,563.0,2006,,,,,,,
158394,243203.0,651.0,0.0,558.0,272.0,2006,,,,,,,
158451,243212.0,139.0,0.0,139.0,56.0,2006,,,,,,,
158504,243221.0,1052.0,2.0,996.0,519.0,2006,,,,,,,
158566,243346.0,77.0,1.0,74.0,30.0,2006,,,,,,,
158614,243382.0,27.0,0.0,21.0,10.0,2006,,,,,,,
158640,243443.0,98.0,0.0,94.0,37.0,2006,,,,,,,
158678,243498.0,3.0,0.0,3.0,2.0,2006,,,,,,,
158706,243568.0,36.0,1.0,26.0,16.0,2006,,,,,,,
158754,243577.0,159.0,0.0,150.0,101.0,2006,,,,,,,
158798,243586.0,36.0,0.0,34.0,25.0,2006,,,,,,,
158830,243601.0,152.0,1.0,141.0,80.0,2006,,,,,,,
158882,243638.0,113.0,0.0,0.0,71.0,2006,,,,,,,
158905,243647.0,39.0,0.0,0.0,21.0,2006,,,,,,,
158934,243665.0,104.0,51.0,2.0,57.0,2006,,,,,,,
158987,243744.0,2983.0,68.0,78.0,2058.0,2006,,,,,,,
159052,243762.0,467.0,13.0,4.0,324.0,2006,,,,,,,
159109,243780.0,2365.0,51.0,53.0,1685.0,2006,,,,,,,
159182,243823.0,83.0,2.0,5.0,60.0,2006,,,,,,,
159226,243832.0,12.0,0.0,12.0,8.0,2006,,,,,,,
159249,243841.0,9.0,0.0,9.0,5.0,2006,,,,,,,
159276,244011.0,14.0,2.0,1.0,13.0,2006,,,,,,,
159308,244154.0,14.0,0.0,2.0,12.0,2006,,,,,,,
159341,244190.0,56.0,5.0,1.0,31.0,2006,,,,,,,
159384,244233.0,10.0,5.0,0.0,4.0,2006,,,,,,,
159413,244437.0,449.0,104.0,8.0,192.0,2006,,,,,,,
159477,244446.0,101.0,34.0,2.0,49.0,2006,,,,,,,
159524,245032.0,8.0,1.0,0.0,2.0,2006,,,,,,,
159544,245342.0,32.0,9.0,0.0,24.0,2006,,,,,,,
159577,245625.0,24.0,2.0,0.0,11.0,2006,,,,,,,
159617,245652.0,54.0,0.0,1.0,42.0,2006,,,,,,,
159659,245838.0,23.0,3.0,1.0,11.0,2006,,,,,,,
159684,245847.0,5.0,0.0,0.0,1.0,2006,,,,,,,
159711,245865.0,43.0,1.0,0.0,24.0,2006,,,,,,,
159745,245883.0,32.0,2.0,1.0,12.0,2006,,,,,,,
159780,245892.0,18.0,1.0,1.0,9.0,2006,,,,,,,
159806,245953.0,17.0,1.0,1.0,11.0,2006,,,,,,,
159842,245962.0,22.0,1.0,0.0,5.0,2006,,,,,,,
159870,246008.0,32.0,0.0,0.0,5.0,2006,,,,,,,
159886,246035.0,44.0,1.0,0.0,12.0,2006,,,,,,,
159920,246202.0,3.0,0.0,1.0,1.0,2006,,,,,,,
159943,246345.0,6.0,1.0,0.0,4.0,2006,,,,,,,
159968,246354.0,125.0,6.0,49.0,66.0,2006,,,,,,,
160018,246789.0,4.0,0.0,0.0,3.0,2006,,,,,,,
160049,246813.0,83.0,5.0,0.0,30.0,2006,,,,,,,
160093,246974.0,25.0,8.0,0.0,6.0,2006,,,,,,,
160128,247065.0,8.0,0.0,0.0,2.0,2006,,,,,,,
160177,247162.0,12.0,5.0,0.0,8.0,2006,,,,,,,
160204,247603.0,46.0,0.0,1.0,17.0,2006,,,,,,,
160252,247649.0,99.0,0.0,1.0,41.0,2006,,,,,,,
160336,247834.0,274.0,14.0,11.0,118.0,2006,,,,,,,
160383,247940.0,99.0,3.0,0.0,48.0,2006,,,,,,,
160427,248776.0,49.0,5.0,0.0,18.0,2006,,,,,,,
160474,248794.0,30.0,2.0,0.0,15.0,2006,,,,,,,
160517,248846.0,3.0,0.0,0.0,1.0,2006,,,,,,,
160573,248934.0,243.0,56.0,8.0,102.0,2006,,,,,,,
160619,248943.0,27.0,4.0,0.0,21.0,2006,,,,,,,
160654,248970.0,16.0,5.0,0.0,3.0,2006,,,,,,,
160680,249247.0,48.0,29.0,1.0,8.0,2006,,,,,,,
160712,249609.0,5.0,0.0,0.0,4.0,2006,,,,,,,
160734,250027.0,14.0,0.0,0.0,3.0,2006,,,,,,,
160758,251075.0,17.0,0.0,0.0,10.0,2006,,,,,,,
160787,251251.0,10.0,0.0,0.0,8.0,2006,,,,,,,
160817,251260.0,86.0,8.0,0.0,33.0,2006,,,,,,,
160858,251312.0,24.0,6.0,0.0,16.0,2006,,,,,,,
160890,260293.0,10.0,0.0,0.0,6.0,2006,,,,,,,
160920,260354.0,8.0,1.0,0.0,4.0,2006,,,,,,,
160947,260372.0,14.0,0.0,0.0,7.0,2006,,,,,,,
160976,260381.0,325.0,7.0,1.0,137.0,2006,,,,,,,
161025,260691.0,28.0,1.0,1.0,7.0,2006,,,,,,,
161054,260813.0,8.0,0.0,0.0,4.0,2006,,,,,,,
161080,260901.0,133.0,5.0,4.0,46.0,2006,,,,,,,
161130,260910.0,16.0,1.0,0.0,5.0,2006,,,,,,,
161164,260974.0,9.0,2.0,0.0,8.0,2006,,,,,,,
161193,261472.0,11.0,3.0,0.0,10.0,2006,,,,,,,
161225,261931.0,13.0,2.0,0.0,6.0,2006,,,,,,,
161255,262022.0,6.0,1.0,0.0,6.0,2006,,,,,,,
161284,262031.0,90.0,0.0,1.0,39.0,2006,,,,,,,
161330,262086.0,50.0,4.0,1.0,26.0,2006,,,,,,,
161371,262129.0,71.0,4.0,4.0,39.0,2006,,,,,,,
161421,262138.0,13.0,1.0,0.0,7.0,2006,,,,,,,
161454,262332.0,44.0,4.0,3.0,34.0,2006,,,,,,,
161491,262457.0,31.0,1.0,4.0,9.0,2006,,,,,,,
161522,262509.0,16.0,4.0,3.0,7.0,2006,,,,,,,
161544,363387.0,17.0,1.0,0.0,11.0,2006,,,,,,,
161574,363439.0,14.0,0.0,0.0,4.0,2006,,,,,,,
161627,363633.0,37.0,0.0,18.0,14.0,2006,,,,,,,
161668,363721.0,19.0,9.0,0.0,10.0,2006,,,,,,,
161699,363907.0,25.0,0.0,25.0,12.0,2006,,,,,,,
161721,363916.0,14.0,0.0,14.0,8.0,2006,,,,,,,
161744,363934.0,37.0,1.0,0.0,24.0,2006,,,,,,,
161789,364016.0,101.0,2.0,13.0,49.0,2006,,,,,,,
161834,364025.0,116.0,6.0,16.0,49.0,2006,,,,,,,
161880,364168.0,14.0,0.0,0.0,12.0,2006,,,,,,,
161909,364885.0,22.0,2.0,2.0,7.0,2006,,,,,,,
161932,364973.0,45.0,2.0,2.0,29.0,2006,,,,,,,
161960,365055.0,79.0,4.0,4.0,43.0,2006,,,,,,,
162000,365204.0,6.0,0.0,2.0,4.0,2006,,,,,,,
162030,366252.0,293.0,2.0,0.0,211.0,2006,,,,,,,
162084,366270.0,17.0,1.0,0.0,1.0,2006,,,,,,,
162113,366340.0,17.0,0.0,0.0,7.0,2006,,,,,,,
162144,366368.0,7.0,0.0,0.0,6.0,2006,,,,,,,
162169,366395.0,355.0,9.0,9.0,178.0,2006,,,,,,,
162217,366401.0,121.0,1.0,6.0,54.0,2006,,,,,,,
162252,366447.0,42.0,3.0,0.0,21.0,2006,,,,,,,
162294,366456.0,43.0,2.0,0.0,24.0,2006,,,,,,,
162337,366465.0,76.0,15.0,0.0,31.0,2006,,,,,,,
162381,366535.0,15.0,5.0,0.0,3.0,2006,,,,,,,
162409,366544.0,9.0,0.0,0.0,3.0,2006,,,,,,,
162435,366553.0,35.0,1.0,3.0,12.0,2006,,,,,,,
162471,366580.0,3.0,0.0,0.0,2.0,2006,,,,,,,
162499,366650.0,10.0,0.0,0.0,8.0,2006,,,,,,,
162531,366678.0,9.0,0.0,0.0,8.0,2006,,,,,,,
162560,366696.0,5.0,1.0,0.0,4.0,2006,,,,,,,
162594,366711.0,247.0,8.0,36.0,115.0,2006,,,,,,,
162648,366748.0,11.0,1.0,0.0,5.0,2006,,,,,,,
162676,366793.0,13.0,1.0,1.0,7.0,2006,,,,,,,
162704,366960.0,23.0,1.0,1.0,4.0,2006,,,,,,,
162736,367024.0,17.0,1.0,0.0,8.0,2006,,,,,,,
162765,367112.0,20.0,2.0,0.0,6.0,2006,,,,,,,
162794,367194.0,40.0,2.0,0.0,34.0,2006,,,,,,,
162834,367413.0,37.0,2.0,0.0,26.0,2006,,,,,,,
162875,367459.0,124.0,2.0,2.0,50.0,2006,,,,,,,
162924,367839.0,3.0,0.0,0.0,1.0,2006,,,,,,,
162949,367884.0,73.0,4.0,2.0,46.0,2006,,,,,,,
162982,367909.0,6.0,0.0,0.0,0.0,2006,,,,,,,
163004,367936.0,42.0,19.0,0.0,12.0,2006,,,,,,,
163034,368443.0,14.0,1.0,0.0,7.0,2006,,,,,,,
163060,368452.0,4.0,0.0,0.0,4.0,2006,,,,,,,
163086,368601.0,15.0,1.0,0.0,11.0,2006,,,,,,,
163115,368629.0,11.0,0.0,0.0,3.0,2006,,,,,,,
163140,368805.0,4.0,1.0,2.0,1.0,2006,,,,,,,
163167,368911.0,41.0,3.0,0.0,12.0,2006,,,,,,,
163204,369002.0,20.0,0.0,0.0,12.0,2006,,,,,,,
163236,369084.0,13.0,1.0,0.0,9.0,2006,,,,,,,
163268,369172.0,70.0,2.0,1.0,26.0,2006,,,,,,,
163314,369181.0,3.0,0.0,0.0,1.0,2006,,,,,,,
163348,369516.0,8.0,0.0,0.0,1.0,2006,,,,,,,
163374,369659.0,13.0,0.0,0.0,9.0,2006,,,,,,,
163407,369905.0,21.0,5.0,1.0,11.0,2006,,,,,,,
163440,371052.0,19.0,10.0,0.0,1.0,2006,,,,,,,
163464,371760.0,19.0,3.0,1.0,9.0,2006,,,,,,,
163490,371779.0,25.0,3.0,1.0,14.0,2006,,,,,,,
163519,372037.0,5.0,1.0,2.0,3.0,2006,,,,,,,
163548,372213.0,60.0,1.0,3.0,20.0,2006,,,,,,,
163594,372222.0,31.0,3.0,0.0,20.0,2006,,,,,,,
163629,372329.0,17.0,0.0,3.0,4.0,2006,,,,,,,
163648,372578.0,8.0,1.0,1.0,7.0,2006,,,,,,,
163677,372772.0,14.0,3.0,2.0,7.0,2006,,,,,,,
163702,372958.0,11.0,1.0,0.0,8.0,2006,,,,,,,
163735,373058.0,13.0,0.0,0.0,6.0,2006,,,,,,,
163760,373827.0,8.0,0.0,0.0,7.0,2006,,,,,,,
163784,374875.0,6.0,1.0,1.0,1.0,2006,,,,,,,
163808,374972.0,20.0,0.0,0.0,6.0,2006,,,,,,,
163843,375416.0,17.0,5.0,1.0,7.0,2006,,,,,,,
163874,375489.0,24.0,0.0,0.0,3.0,2006,,,,,,,
163904,375841.0,41.0,0.0,0.0,24.0,2006,,,,,,,
163941,376136.0,12.0,1.0,0.0,2.0,2006,,,,,,,
163969,376224.0,7.0,0.0,7.0,1.0,2006,,,,,,,
163992,376321.0,14.0,0.0,14.0,2.0,2006,,,,,,,
164012,376385.0,46.0,0.0,46.0,21.0,2006,,,,,,,
164039,376695.0,48.0,0.0,1.0,26.0,2006,,,,,,,
164077,377069.0,8.0,1.0,0.0,7.0,2006,,,,,,,
164108,377111.0,17.0,7.0,1.0,7.0,2006,,,,,,,
164142,377421.0,11.0,6.0,1.0,4.0,2006,,,,,,,
164165,377449.0,6.0,3.0,0.0,3.0,2006,,,,,,,
164186,377458.0,17.0,5.0,1.0,5.0,2006,,,,,,,
164210,377555.0,82.0,4.0,1.0,43.0,2006,,,,,,,
164256,377564.0,120.0,8.0,6.0,57.0,2006,,,,,,,
164306,378406.0,13.0,1.0,0.0,11.0,2006,,,,,,,
164338,378576.0,5.0,0.0,0.0,4.0,2006,,,,,,,
164371,379029.0,9.0,1.0,1.0,3.0,2006,,,,,,,
164399,380094.0,17.0,9.0,3.0,5.0,2006,,,,,,,
164429,380359.0,10.0,0.0,0.0,6.0,2006,,,,,,,
164457,380368.0,30.0,0.0,1.0,15.0,2006,,,,,,,
164492,380377.0,19.0,0.0,0.0,13.0,2006,,,,,,,
164524,380438.0,15.0,0.0,0.0,6.0,2006,,,,,,,
164556,380465.0,59.0,0.0,0.0,42.0,2006,,,,,,,
164593,381459.0,6.0,0.0,0.0,6.0,2006,,,,,,,
164623,381617.0,8.0,0.0,0.0,2.0,2006,,,,,,,
